0 30 20.3633 3.22149
1 29 21.35 2.94067
2 33 26.2367 2.71551
3 35 29.7333 2.36408
4 36 31.3533 2.31123
5 36 32.43 2.17066
6 37 33.2167 1.96886
7 37 33.5233 1.9654
8 37 33.85 1.9564
9 38 34.06 1.99409
10 38 34.1733 2.00747
11 38 34.3267 1.91484
12 38 34.5667 1.68885
13 38 34.7833 1.64207
14 37 34.96 1.49167
15 38 35.1467 1.39469
16 38 35.21 1.39256
17 38 35.3933 1.29046
18 38 35.49 1.38921
19 38 35.31 1.45393
20 38 35.27 1.49346
21 38 35.36 1.38939
22 38 35.3267 1.44912
23 38 35.3533 1.44516
24 38 35.4 1.43759
25 38 35.5 1.37961
26 38 35.5267 1.40331
27 38 35.4833 1.49322
28 38 35.5033 1.47986
29 38 35.6933 1.4116
30 38 35.8433 1.30338
31 39 35.8133 1.41368
32 39 35.7433 1.52451
33 39 35.6233 1.6817
34 39 35.6233 1.64158
35 38 35.5167 1.77098
36 38 35.44 1.89554
37 39 35.4533 1.87292
38 39 35.6133 1.75418
39 39 35.9133 1.66107
40 38 35.9133 1.64696
41 39 35.9533 1.59096
42 39 35.9567 1.54966
43 38 36.0333 1.45105
44 38 36.0367 1.40783
45 38 36.28 1.27342
46 38 36.28 1.21721
47 38 36.2833 1.21232
48 38 36.19 1.17213
49 38 36.1933 1.12367
50 39 36.3 0.998331
51 39 36.3433 0.999395
52 39 36.4033 0.938432
53 39 36.3833 0.94325
54 39 36.31 0.969828
55 39 36.27 1.12417
56 39 36.2267 1.05607
57 39 36.1767 1.03865
58 39 36.14 1.01015
59 39 36.1367 1.05103
60 39 36.1667 1.03869
61 39 36.0433 1.11121
62 39 36.05 1.14346
63 39 36.1333 1.05304
64 39 36.21 1.04844
65 39 36.2433 1.09732
66 39 36.22 1.07932
67 39 36.32 1.01863
68 39 36.36 1.06633
69 39 36.3733 1.09268
70 39 36.23 1.13303
71 39 36.19 1.21404
72 39 36.34 1.17377
73 39 36.37 1.19433
74 40 36.48 1.11785
75 40 36.4967 1.32287
76 40 36.45 1.32947
77 40 36.4567 1.25225
78 40 36.4533 1.36668
79 40 36.48 1.3126
80 40 36.5933 1.39569
81 40 36.7167 1.46392
82 40 36.7033 1.50842
83 40 36.7067 1.48345
84 40 36.7433 1.5354
85 40 36.81 1.50795
86 40 36.9533 1.54418
87 39 37.1033 1.4443
88 39 37.21 1.421
89 39 37.1233 1.47697
90 39 37.22 1.43699
91 39 37.2733 1.43711
92 39 37.3733 1.27565
93 39 37.4067 1.1021
94 39 37.3767 1.28119
95 39 37.4067 1.2307
96 39 37.47 1.14707
97 39 37.5933 1.04305
98 39 37.5233 1.07523
99 39 37.3867 1.18764
100 39 37.5633 1.10121
101 39 37.64 1.11223
102 39 37.6467 1.13218
103 40 37.63 1.15171
104 40 37.7167 1.17886
105 40 37.63 1.18593
106 40 37.61 1.24549
107 40 37.6433 1.13847
108 40 37.75 1.12287
109 39 37.8033 1.00233
110 39 37.81 0.980086
111 39 37.84 0.980339
112 39 37.84 1.09593
113 39 37.7933 1.10933
114 39 37.7033 1.14687
115 39 37.5967 1.16361
116 39 37.5767 1.1651
117 39 37.6167 1.19292
118 39 37.68 1.1623
119 39 37.7067 1.18066
120 39 37.7333 1.07806
121 39 37.6567 1.19113
122 39 37.7 1.15902
123 39 37.6767 1.116
124 39 37.6833 1.06602
125 39 37.7867 0.993893
126 39 37.7333 0.980929
127 40 37.66 1.01541
128 40 37.7033 0.997658
129 40 37.7333 1.01105
130 39 37.6833 1.00153
131 39 37.7133 1.00224
132 39 37.7 0.946925
133 40 37.7533 0.986147
134 40 37.6867 0.980725
135 40 37.5733 1.0318
136 40 37.5833 1.03749
137 39 37.59 0.980765
138 39 37.5833 0.960758
139 39 37.6133 1.01841
140 39 37.4733 1.03084
141 40 37.45 1.01036
142 40 37.4867 1.02135
143 40 37.5233 0.943109
144 40 37.47 0.917842
145 40 37.47 0.928673
146 40 37.48 0.884835
147 40 37.3733 0.945491
148 40 37.3633 0.982171
149 40 37.43 1.01247
150 40 37.38 1.03066
151 40 37.4167 1.03749
152 40 37.4567 0.928146
153 40 37.4767 0.939567
154 40 37.5333 0.974109
155 40 37.5767 0.975085
156 40 37.58 0.998463
157 40 37.51 1.01155
158 40 37.5567 1.0894
159 40 37.5533 1.05853
160 40 37.66 1.07288
161 40 37.5633 1.00299
162 40 37.52 1.04384
163 40 37.6033 1.09514
164 40 37.6533 1.04235
165 40 37.61 1.1066
166 40 37.5667 1.09798
167 40 37.5033 1.10302
168 40 37.5467 1.10204
169 40 37.55 1.14928
170 40 37.63 1.10744
171 40 37.62 1.13824
172 40 37.6567 1.14548
173 40 37.7467 1.09658
174 40 37.7233 1.12255
175 40 37.8567 1.09062
176 40 37.92 1.11367
177 40 38.0333 1.12497
178 40 38.05 1.14346
179 40 38.02 1.22458
180 40 38.1267 1.11233
181 40 38.1767 1.07337
182 40 38.13 1.11345
183 40 38.1867 1.17409
184 40 38.37 1.13421
185 40 38.3633 1.08842
186 40 38.2567 1.17081
187 40 38.25 1.18919
188 40 38.1567 1.21331
189 40 38.16 1.29141
190 40 38.2067 1.26384
191 40 38.19 1.28345
192 40 38.2167 1.2582
193 40 38.1933 1.21763
194 40 38.1967 1.25086
195 40 38.3733 1.225
196 40 38.37 1.1803
197 40 38.43 1.22411
198 40 38.3567 1.24209
199 40 38.3933 1.16274
200 40 38.4533 1.12301
201 40 38.5833 1.10592
202 40 38.5733 1.06048
203 40 38.65 1.01366
204 40 38.7633 1.07424
205 40 38.7767 1.08326
206 40 38.8 1.04562
207 40 38.78 1.07623
208 40 38.8833 1.00816
209 40 38.8167 1.05659
210 40 38.71 1.10419
211 40 38.72 1.07468
212 40 38.6533 1.11347
213 40 38.76 1.10863
214 40 38.7733 1.11144
215 40 38.7633 1.07734
216 40 38.8433 1.01593
217 40 38.75 1.04921
218 40 38.8133 1.10687
219 40 38.8233 1.07337
220 40 38.7767 1.04249
221 40 38.8 1.04243
222 40 38.79 1.07668
223 40 38.78 1.10677
224 40 38.66 1.13331
225 40 38.6967 1.16533
226 40 38.78 1.13355
227 40 38.71 1.1969
228 40 38.64 1.20985
229 40 38.76 1.02749
230 40 38.7367 1.10785
231 40 38.7267 1.0608
232 40 38.7333 1.0562
233 40 38.87 1.03268
234 40 38.9233 0.964773
235 40 38.91 0.980766
236 40 38.88 1.0028
237 40 38.9867 0.941535
238 40 38.8667 0.980929
239 40 38.8767 0.966845
240 40 38.83 0.993865
241 40 38.8 0.95219
242 40 38.7067 0.969856
243 40 38.6633 1.02794
244 40 38.7133 0.961504
245 40 38.6067 0.98249
246 40 38.7067 0.993624
247 40 38.8567 0.910745
248 40 38.87 0.94856
249 40 38.88 0.98941
250 40 38.82 1.06502
251 40 38.82 1.06814
252 40 38.82 1.07437
253 40 38.8567 1.04696
254 40 38.8933 1.04337
255 40 38.8967 1.05166
256 40 38.8867 1.01677
257 40 38.8167 1.00816
258 40 38.7867 1.08374
259 40 38.7233 1.11361
260 40 38.7933 1.0053
261 40 38.8 0.993311
262 40 38.7467 0.991206
263 40 38.7333 0.987703
264 40 38.8 0.969536
265 40 38.9133 0.919685
266 40 38.9033 0.920501
267 40 38.8767 0.898956
268 40 38.87 0.959045
269 40 38.8233 0.951554
270 40 38.78 0.958262
271 40 38.7367 0.99699
272 40 38.64 1.05375
273 40 38.6567 1.00935
274 40 38.64 1.08185
275 40 38.6133 1.09414
276 40 38.59 1.09327
277 40 38.4567 1.15244
278 40 38.4767 1.08449
279 40 38.4667 1.16142
280 40 38.3667 1.18275
281 40 38.31 1.06171
282 40 38.25 1.18638
