
*******************
Plotting of evolutionary algorithm with settings: 
*******************

1: Number of battles per war: 5
2: Number of soldiers per war: 40
3: Reployment fraction: 1
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
0.875 0.125 0 0 0   
