
*******************
Plotting of evolutionary algorithm with settings: 
*******************

1: Number of battles per war: 5
2: Number of soldiers per war: 40
3: Reployment fraction: 0
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   
0.325 0.275 0.225 0.1 0.075   

