0 23 20 2.39046
1 31 24.25 3.92906
2 31 26.5 3.27872
3 30 26.75 3.45507
4 31 26.125 4.34274
5 31 25.625 4.49826
6 31 26.5 4.82183
7 31 25.375 6.34306
8 32 27.25 5.16599
9 32 26.75 5.40255
10 32 26.375 6.57528
11 35 26.375 7.21002
12 34 25.625 7.05226
13 34 26.625 7.29619
14 34 26 8.35165
15 34 27 8.29156
16 33 26.25 7.56224
17 33 26.5 7.74597
18 33 27 7.51665
19 34 27.625 6.96307
20 34 25.25 8.12019
21 35 27 8.8176
22 35 26 7.34847
23 35 26.875 8.72407
24 35 27.125 8.17676
25 35 27.125 9.43978
26 36 27 7.74597
27 37 28.5 9.21954
28 37 27.75 8.28779
29 37 29.375 9.08209
30 37 29.875 8.95038
31 37 30 8.80341
32 37 29.75 8.64219
33 37 28.5 8.04674
34 37 30 8.80341
35 37 29.5 9.43398
36 37 30 8.7892
37 37 28 8.64581
38 36 28.5 7.93725
39 37 28.75 9.40412
40 37 28.625 8.35071
41 37 29.125 9.91763
42 37 29.5 9.69536
43 37 29.125 9.91763
44 37 29.125 9.66227
45 37 28.625 8.5723
46 37 29.375 9.33993
47 37 29.875 9.21192
48 37 30.125 8.90839
49 37 29.5 9.43398
50 37 28.75 8.42244
51 37 29.625 9.04071
52 38 29.75 9.67923
53 38 28.375 8.51378
54 38 29.75 8.89874
55 37 30.25 8.72855
56 38 30.75 8.8706
57 38 30 7.64853
58 38 31.125 8.14613
59 38 31 8.27647
60 38 31.125 8.14613
61 38 31.75 7.3951
62 38 31.375 7.82524
63 38 31.125 8.19203
64 38 31.5 8.15475
65 38 31 8.27647
66 38 30.25 7.27582
67 38 31 8.52936
68 38 31.875 7.67199
69 38 31.375 7.80925
70 38 31.375 7.56534
71 38 31.875 7.42357
72 38 32 7.76209
73 38 31.75 7.88591
74 39 32.25 7.70957
75 39 32 6.85565
76 39 32.5 6.87386
77 39 32.875 7.16655
78 39 32.25 7.96477
79 39 32.75 7.10194
80 39 32.5 7.17635
81 39 33.5 6.85565
82 39 33 7.05337
83 39 33 7.79423
84 39 33 7.5
85 39 33.25 7.42883
86 39 32.5 8.18535
87 39 32.625 7.98338
88 39 32.5 8.13941
89 39 32.75 7.57875
90 39 33 7.51665
91 39 32.375 8.30568
92 39 32.125 8.14613
93 39 31.625 8.83088
94 39 32.125 8.17676
95 39 32.125 7.91261
96 39 32.5 7.64853
97 39 33 7.07107
98 39 32.75 7.64444
