0 23 20.1429 2.35606
1 26 23.25 1.98431
2 26 22.25 3.30719
3 30 23.25 6.79614
4 30 25.125 3.82222
5 32 26.125 5.50993
6 32 24.5 4.3589
7 31 26 5.24404
8 31 26 5.47723
9 31 26.875 4.39993
10 31 27.5 4
11 31 27.5 3.84057
12 31 27.5 4.09268
13 32 27.625 4.41411
14 32 26.5 3.08221
15 33 28.125 4.31386
16 33 27.375 3.80583
17 33 28.25 4.63006
18 34 28.125 4.91013
19 34 29.875 3.88708
20 34 29.25 4.73682
21 35 30.125 4.85895
22 35 28 4.58258
23 35 29.625 5.67753
24 36 30.25 5.42563
25 36 28.125 5.34877
26 35 29.375 6.102
27 36 29.875 6.17328
28 36 30.375 5.76493
29 36 29.125 7.37288
30 36 29.375 7.27904
31 36 28.875 7.50729
32 36 29.5 6.89202
33 36 28.875 7.44039
34 36 28.625 7.77717
35 36 28.625 8.26041
36 36 29.25 7.69334
37 36 28.125 6.56577
38 36 29.75 6.11862
39 36 29.75 6.39824
40 36 28.375 6.34306
41 36 30 7.07107
42 37 30.625 6.981
43 37 29.125 5.73231
44 37 30.625 6.981
45 37 30.625 6.72565
46 37 30.625 6.76272
47 37 31.125 6.09175
48 36 31.25 5.73912
49 37 31.375 5.9987
50 37 30.625 4.89738
51 37 31.75 6.03635
52 37 31.5 6.48074
53 37 31.75 6.2998
54 37 31.75 6.77772
55 38 32.125 6.56577
56 38 31.25 5.58458
57 38 32.5 6.38357
58 38 32.375 7.01672
59 38 32.125 7.37288
60 38 32.5 7.10634
61 38 32.25 7.42883
62 38 32 7.76209
63 38 31.625 7.7288
64 38 30.125 6.66028
65 38 31.5 7.88987
66 38 31.375 7.5488
67 38 31.375 7.29619
68 38 30.5 6.04152
69 38 31.875 6.66028
70 37 30.5 5.74456
71 37 31.25 6.92369
72 38 32 6.74537
73 38 30.125 6.46988
74 38 32.5 6.85565
75 38 30 7
76 38 32 6.81909
77 38 31.875 6.64149
78 39 31.75 7.70957
79 39 30.875 6.39213
80 39 33 6.48074
81 39 32.75 6.55267
82 39 33.25 6.70354
83 39 32.875 6.19349
84 40 33.25 7.20677
85 40 33.25 6.97764
86 40 33.5 7.14143
87 40 33.75 6.90561
88 40 33.375 7.59831
89 40 33.625 8.04577
90 40 33.25 8.2727
91 40 32.875 7.95986
92 40 33 8.27647
93 40 32.875 8.43264
94 40 32.625 8.52845
95 40 32.375 9.60387
96 40 32 9.08295
97 40 31.75 9.66631
98 40 31.875 9.5189
